profile_id,candidate_id,design_id,design_index,activity_pair,activity,partner_activity,topology,distance_a,doping,angle_deg,variant_id,selected_method,adsorption_energy_ev,activation_metric_ev,reaction_energy_ev,scan_energy_range_ev,frame_count,converged_frames,score,max_force_ev_per_a
bf72d0e8_oxidase,bf72d0e8,x57,57,Glucose Oxidase + Oxidase,Oxidase,Glucose Oxidase,independent separated,13.0,NS,105,x57_separated_d13.0_ns_a105,First pass,-0.9054292913906464,0.0,-1.75978596610139,1.75978596610139,5,5,0.7676261857102435,0.0426801136596372
c86619b2_glucose_oxidase,c86619b2,x57,57,Glucose Oxidase + Peroxidase,Glucose Oxidase,Peroxidase,independent separated,13.0,NS,105,x57_separated_d13.0_ns_a105,GFN2 deep,0.0013793754694688,1.1119840724541064,-4.571165644885241,5.683149717339347,5,5,0.7726876143155694,0.0310589261254689
c86619b2_peroxidase,c86619b2,x57,57,Glucose Oxidase + Peroxidase,Peroxidase,Glucose Oxidase,independent separated,13.0,NS,105,x57_separated_d13.0_ns_a105,First pass,0.8089136166504431,0.0,-1.3152718396381715,1.3152718396381715,5,5,0.7726876143155694,0.0310589261254689
c8e4178b_glutathione_peroxidase,c8e4178b,x57,57,Glutathione Peroxidase + Oxidase,Glutathione Peroxidase,Oxidase,independent separated,13.0,NS,105,x57_separated_d13.0_ns_a105,GFN2 deep,2.7447641676899366,6.268377611278993,6.268377611278993,8.340081212440055,5,5,0.7618716387858977,0.0438336995485077
c8e4178b_oxidase,c8e4178b,x57,57,Glutathione Peroxidase + Oxidase,Oxidase,Glutathione Peroxidase,independent separated,13.0,NS,105,x57_separated_d13.0_ns_a105,First pass,-0.9036336653193756,0.0,-1.7638974678270642,1.7638974678270642,5,5,0.7618716387858977,0.0438336995485077
ccdababb_glucose_oxidase,ccdababb,x57,57,Glucose Oxidase + Glutathione Peroxidase,Glucose Oxidase,Glutathione Peroxidase,independent separated,13.0,NS,105,x57_separated_d13.0_ns_a105,First pass,-0.3403104977230669,0.0,-1.7180146111218164,2.2565423455043856,5,5,0.7690812304364244,0.0478204130729478
ccdababb_glutathione_peroxidase,ccdababb,x57,57,Glucose Oxidase + Glutathione Peroxidase,Glutathione Peroxidase,Glucose Oxidase,independent separated,13.0,NS,105,x57_separated_d13.0_ns_a105,GFN2 deep,1.918515034424672,0.0,-1.4387672780576397,1.65097396112742,5,5,0.7690812304364244,0.0478204130729478
dfc95401_glutathione_peroxidase,dfc95401,x57,57,Glutathione Peroxidase + Peroxidase,Glutathione Peroxidase,Peroxidase,independent separated,13.0,NS,105,x57_separated_d13.0_ns_a105,GFN2 deep,2.744764167689482,6.273007648630482,6.273007648630482,8.344713820543802,5,5,0.7618716387858977,0.0438336995485077
dfc95401_peroxidase,dfc95401,x57,57,Glutathione Peroxidase + Peroxidase,Peroxidase,Glutathione Peroxidase,independent separated,13.0,NS,105,x57_separated_d13.0_ns_a105,First pass,0.8110347619658569,0.0,-1.3789090226910048,1.3789090226910048,5,5,0.7618716387858977,0.0438336995485077
f05535a0_glucose_oxidase,f05535a0,x57,57,Glucose Oxidase + Glutathione Peroxidase,Glucose Oxidase,Glutathione Peroxidase,independent separated,13.0,NS,105,x57_separated_d13.0_ns_a105,GFN2 extended,0.0150894308483202,1.11025825179604,-4.57923403955192,5.68949229134796,5,5,0.7741380957515274,0.0484582316642808
f05535a0_glutathione_peroxidase,f05535a0,x57,57,Glucose Oxidase + Glutathione Peroxidase,Glutathione Peroxidase,Glucose Oxidase,independent separated,13.0,NS,105,x57_separated_d13.0_ns_a105,GFN2 extended,1.9184324162060875,0.0,-2.2453908275556387,2.2453908275556387,5,5,0.7741380957515274,0.0484582316642808
f7f45691_catalase,f7f45691,x57,57,Catalase + Glutathione Peroxidase,Catalase,Glutathione Peroxidase,independent separated,13.0,NS,105,x57_separated_d13.0_ns_a105,First pass,0.7974956939499407,1.3728088416287392,1.3728088416287392,2.449266904219712,5,5,0.7677898002515564,0.0479004479386816
f7f45691_glutathione_peroxidase,f7f45691,x57,57,Catalase + Glutathione Peroxidase,Glutathione Peroxidase,Catalase,independent separated,13.0,NS,105,x57_separated_d13.0_ns_a105,GFN1 extended,2.0213213687079588,0.0,-2.1900377453330293,2.1900377453330293,5,5,0.7677898002515564,0.0479004479386816
fac043ca_oxidase,fac043ca,x57,57,Oxidase + Peroxidase,Oxidase,Peroxidase,independent separated,13.0,NS,105,x57_separated_d13.0_ns_a105,First pass,-0.5731289500936327,0.0,-0.0441379930221046,0.2672312484855865,5,5,0.7632115099227603,0.0390234039331096
fac043ca_peroxidase,fac043ca,x57,57,Oxidase + Peroxidase,Peroxidase,Oxidase,independent separated,13.0,NS,105,x57_separated_d13.0_ns_a105,First pass,0.3459904193732654,1.840195166378635,1.840195166378635,1.840195166378635,5,5,0.7632115099227603,0.0390234039331096
fda8de88_glucose_oxidase,fda8de88,x57,57,Glucose Oxidase + Oxidase,Glucose Oxidase,Oxidase,independent separated,13.0,NS,105,x57_separated_d13.0_ns_a105,GFN2 deep,0.0013793754662856,1.111984071767438,-4.571166599504068,5.683150671271505,5,5,0.7726876143155694,0.0310589261254689
fda8de88_oxidase,fda8de88,x57,57,Glucose Oxidase + Oxidase,Oxidase,Glucose Oxidase,independent separated,13.0,NS,105,x57_separated_d13.0_ns_a105,First pass,-0.905515673584432,0.0,-1.7616432279269247,1.7616432279269247,5,5,0.7726876143155694,0.0310589261254689
41ea9b1a_glutathione_peroxidase,41ea9b1a,x65,65,Glutathione Peroxidase + Peroxidase,Glutathione Peroxidase,Peroxidase,independent separated,13.0,NS,45,x65_separated_d13.0_ns_a45,GFN2 deep,1.977089531722413,3.1234513582812724,1.6599067615388776,3.617322870132739,5,5,0.7266343337096387,0.0492664134402465
41ea9b1a_peroxidase,41ea9b1a,x65,65,Glutathione Peroxidase + Peroxidase,Peroxidase,Glutathione Peroxidase,independent separated,13.0,NS,45,x65_separated_d13.0_ns_a45,First pass,0.7338694234395007,0.5760239882965834,-3.3557770199022343,3.9318010081988177,5,5,0.7266343337096387,0.0492664134402465
e2df0fd2_glutathione_peroxidase,e2df0fd2,x65,65,Glutathione Peroxidase + Oxidase,Glutathione Peroxidase,Oxidase,independent separated,13.0,NS,45,x65_separated_d13.0_ns_a45,GFN2 deep,1.9770895317233224,3.1003324244147734,1.909106488546968,3.59258682077234,5,5,0.7266343337096387,0.0492664134402465
e2df0fd2_oxidase,e2df0fd2,x65,65,Glutathione Peroxidase + Oxidase,Oxidase,Glutathione Peroxidase,independent separated,13.0,NS,45,x65_separated_d13.0_ns_a45,GFN2 deep,-0.7598463572430774,0.0,-1.3358412619704725,1.4427546659426298,5,5,0.7266343337096387,0.0492664134402465
0da00df8_glucose_oxidase,0da00df8,x81,81,Glucose Oxidase + Glutathione Peroxidase,Glucose Oxidase,Glutathione Peroxidase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,GFN2 deep,-0.09517054316143,0.021823244018833,-0.4506493151529867,1.9427031608001928,5,5,0.7702526600943473,0.0451732091218029
0da00df8_glutathione_peroxidase,0da00df8,x81,81,Glucose Oxidase + Glutathione Peroxidase,Glutathione Peroxidase,Glucose Oxidase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,GFN2 deep,1.7837310195823193,4.127264198214107,2.4163144412304973,4.377144365304957,5,5,0.7702526600943473,0.0451732091218029
12f8e209_catalase,12f8e209,x81,81,Catalase + Glutathione Peroxidase,Catalase,Glutathione Peroxidase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,First pass,1.2609819735337169,2.5506633980112383,2.5506633980112383,2.5506633980112383,5,5,0.7690774546335157,0.049681428230567
12f8e209_glutathione_peroxidase,12f8e209,x81,81,Catalase + Glutathione Peroxidase,Glutathione Peroxidase,Catalase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,GFN2 deep,1.2519155384325131,0.0,-2.0190691959842297,4.994351882345654,5,5,0.7690774546335157,0.049681428230567
14da43b0_catalase,14da43b0,x81,81,Catalase + Glucose Oxidase,Catalase,Glucose Oxidase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,First pass,1.260744070094688,2.531405658776748,2.531405658776748,2.531405658776748,5,5,0.7766638017287193,0.0498501218226645
14da43b0_glucose_oxidase,14da43b0,x81,81,Catalase + Glucose Oxidase,Glucose Oxidase,Catalase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,GFN2 deep,-0.0909223888741053,0.4130453634693367,-1.7648789879563085,2.844301746772089,5,5,0.7766638017287193,0.0498501218226645
1627eeaf_glucose_oxidase,1627eeaf,x81,81,Glucose Oxidase + Glutathione Peroxidase,Glucose Oxidase,Glutathione Peroxidase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,GFN2 deep,0.3469990866990429,0.0,-2.1285603918986453,2.9314969583338097,5,5,0.7759146309607963,0.0453180654648987
1627eeaf_glutathione_peroxidase,1627eeaf,x81,81,Glucose Oxidase + Glutathione Peroxidase,Glutathione Peroxidase,Glucose Oxidase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,GFN2 deep,1.7848598359228165,0.7254870578135524,-0.5188232561768018,1.942620976420585,5,5,0.7759146309607963,0.0453180654648987
16b9004c_glucose_oxidase,16b9004c,x81,81,Glucose Oxidase + Oxidase,Glucose Oxidase,Oxidase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,GFN2 deep,0.3435432607186612,0.9280659822265988,-2.5810224505394217,3.695419360546112,5,5,0.7749127775495852,0.0403407219248824
16b9004c_oxidase,16b9004c,x81,81,Glucose Oxidase + Oxidase,Oxidase,Glucose Oxidase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,First pass,-0.3821994594873104,0.0,-3.400755216304333,3.731105740269413,5,5,0.7749127775495852,0.0403407219248824
28418c62_glucose_oxidase,28418c62,x81,81,Glucose Oxidase + Glutathione Peroxidase,Glucose Oxidase,Glutathione Peroxidase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,GFN2 deep,0.3435432607186612,0.0,-2.083730942659713,2.944451521566407,5,5,0.7749127775495852,0.0403407219248824
28418c62_glutathione_peroxidase,28418c62,x81,81,Glucose Oxidase + Glutathione Peroxidase,Glutathione Peroxidase,Glucose Oxidase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,GFN2 deep,1.2504653427963603,0.0,-4.608598792516204,5.718398248990525,5,5,0.7749127775495852,0.0403407219248824
2b9a2411_glutathione_peroxidase,2b9a2411,x81,81,Glutathione Peroxidase + Peroxidase,Glutathione Peroxidase,Peroxidase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,GFN1 extended,2.186503686344622,1.537998816774234,1.537998816774234,2.841558867513413,5,5,0.7637667729725313,0.0486460535658956
2b9a2411_peroxidase,2b9a2411,x81,81,Glutathione Peroxidase + Peroxidase,Peroxidase,Glutathione Peroxidase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,GFN2 deep,0.2656015602101433,1.1315359843374608,-2.906539779085506,4.038075763422967,5,5,0.7637667729725313,0.0486460535658956
3090753d_glutathione_peroxidase,3090753d,x81,81,Glutathione Peroxidase + Peroxidase,Glutathione Peroxidase,Peroxidase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,GFN1 extended,2.0141441577943624,1.3904570355553003,0.8624135462205231,1.4486263279250124,5,5,0.7639120153632333,0.0392124027384671
3090753d_peroxidase,3090753d,x81,81,Glutathione Peroxidase + Peroxidase,Peroxidase,Glutathione Peroxidase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,First pass,0.9415518900182178,0.0,-4.726803830407334,4.726803830407334,5,5,0.7639120153632333,0.0392124027384671
3a71ed17_glucose_oxidase,3a71ed17,x81,81,Glucose Oxidase + Peroxidase,Glucose Oxidase,Peroxidase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,First pass,-0.0759343134070604,0.3719361990470133,0.3719361990470133,2.5623490407615463,5,5,0.769251122091527,0.0496986009767073
3a71ed17_peroxidase,3a71ed17,x81,81,Glucose Oxidase + Peroxidase,Peroxidase,Glucose Oxidase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,First pass,0.9400362599212712,0.0,-4.732576261229951,4.732576261229951,5,5,0.769251122091527,0.0496986009767073
3d0842b0_glucose_oxidase,3d0842b0,x81,81,Glucose Oxidase + Peroxidase,Glucose Oxidase,Peroxidase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,GFN2 deep,0.3435432607163875,0.0,-2.0595631042256173,2.9429954084735077,5,5,0.7749127775495852,0.0403407219248824
3d0842b0_peroxidase,3d0842b0,x81,81,Glucose Oxidase + Peroxidase,Peroxidase,Glucose Oxidase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,First pass,0.9406779747823748,0.0,-4.73382971419187,4.73382971419187,5,5,0.7749127775495852,0.0403407219248824
500dcc9a_glutathione_peroxidase,500dcc9a,x81,81,Glutathione Peroxidase + Oxidase,Glutathione Peroxidase,Oxidase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,GFN2 deep,1.8816231141249773,2.975951793546301,2.975951793546301,4.127655241098182,5,5,0.7634359142388472,0.0497450287861546
500dcc9a_oxidase,500dcc9a,x81,81,Glutathione Peroxidase + Oxidase,Oxidase,Glutathione Peroxidase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,First pass,-0.3808257863865947,0.0,-3.4195882211506614,3.742766169754304,5,5,0.7634359142388472,0.0497450287861546
5c800c3f_glutathione_peroxidase,5c800c3f,x81,81,Glutathione Peroxidase + Peroxidase,Glutathione Peroxidase,Peroxidase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,GFN2 deep,1.9278904485759083,3.675387710205541,0.9230737073203272,3.8179740173036407,5,5,0.7641952426554254,0.0443565463594083
5c800c3f_peroxidase,5c800c3f,x81,81,Glutathione Peroxidase + Peroxidase,Peroxidase,Glutathione Peroxidase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,GFN2 deep,0.2638292477863615,1.1338171513016275,-2.8995312224537884,4.033348373755416,5,5,0.7641952426554254,0.0443565463594083
69363cfc_catalase,69363cfc,x81,81,Catalase + Peroxidase,Catalase,Peroxidase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,First pass,1.260385040378651,2.525978423460401,2.525978423460401,2.525978423460401,5,5,0.7690542116744179,0.0387148067836487
69363cfc_peroxidase,69363cfc,x81,81,Catalase + Peroxidase,Peroxidase,Catalase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,GFN2 deep,0.2655303116389405,1.1311483026097449,-2.906219889165641,4.037368191775386,5,5,0.7690542116744179,0.0387148067836487
6e9c3cb1_oxidase,6e9c3cb1,x81,81,Oxidase + Peroxidase,Oxidase,Peroxidase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,First pass,-0.8429324673074916,0.429129454188569,0.429129454188569,0.73719833100904,5,5,0.7637667729725313,0.0486460535658956
6e9c3cb1_peroxidase,6e9c3cb1,x81,81,Oxidase + Peroxidase,Peroxidase,Oxidase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,First pass,0.2656015602105981,0.8083913385580672,-1.8926081405229525,2.70099947908102,5,5,0.7637667729725313,0.0486460535658956
7e2ac79d_oxidase,7e2ac79d,x81,81,Oxidase + Peroxidase,Oxidase,Peroxidase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,First pass,-0.8430455283105402,0.4085961949026568,0.4085961949026568,0.7423416096621622,5,5,0.7634359142388472,0.0497450287861546
7e2ac79d_peroxidase,7e2ac79d,x81,81,Oxidase + Peroxidase,Peroxidase,Oxidase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,First pass,0.9433980214380426,0.0,-4.7294559633860445,4.7294559633860445,5,5,0.7634359142388472,0.0497450287861546
857368fa_oxidase,857368fa,x81,81,Oxidase + Peroxidase,Oxidase,Peroxidase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,GFN2 deep,-1.284737854105515,0.0,-0.9302007661658536,1.2139794550948864,5,5,0.7650262739638519,0.0457985069050329
857368fa_peroxidase,857368fa,x81,81,Oxidase + Peroxidase,Peroxidase,Oxidase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,First pass,0.9414589923680978,0.0,-4.733061113489839,4.733061113489839,5,5,0.7650262739638519,0.0457985069050329
89f6b696_glucose_oxidase,89f6b696,x81,81,Glucose Oxidase + Oxidase,Glucose Oxidase,Oxidase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,GFN2 deep,0.3229150772688172,0.0,-2.133409906587076,2.927929982360183,5,5,0.7749791981106524,0.0284339402505746
89f6b696_oxidase,89f6b696,x81,81,Glucose Oxidase + Oxidase,Oxidase,Glucose Oxidase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,First pass,-0.7820008663006774,0.5560783678461121,0.5560783678461121,0.8366629675015247,5,5,0.7749791981106524,0.0284339402505746
90f59ed8_catalase,90f59ed8,x81,81,Catalase + Glucose Oxidase,Catalase,Glucose Oxidase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,First pass,1.2611083042772862,2.523365427023691,2.523365427023691,2.523365427023691,5,5,0.7915290462996825,0.0485304754869852
90f59ed8_glucose_oxidase,90f59ed8,x81,81,Catalase + Glucose Oxidase,Glucose Oxidase,Catalase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,GFN1 SCF fallback,0.3830079891690729,0.0,-4.755602287090369,5.936590126670126,5,5,0.7915290462996825,0.0485304754869852
9843432e_glutathione_peroxidase,9843432e,x81,81,Glutathione Peroxidase + Oxidase,Glutathione Peroxidase,Oxidase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,GFN2 deep,1.9256691192258584,4.566944717205843,2.658823121269961,5.336377957130026,5,5,0.7639120153632333,0.0392124027384671
9843432e_oxidase,9843432e,x81,81,Glutathione Peroxidase + Oxidase,Oxidase,Glutathione Peroxidase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,First pass,-0.3818285419511085,0.0,-3.394397994294195,3.725164231508188,5,5,0.7639120153632333,0.0392124027384671
b747c30a_glucose_oxidase,b747c30a,x81,81,Glucose Oxidase + Glutathione Peroxidase,Glucose Oxidase,Glutathione Peroxidase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,GFN2 deep,-0.0759343134061509,0.0,-0.3154113222094565,1.8394200853454092,5,5,0.769251122091527,0.0496986009767073
b747c30a_glutathione_peroxidase,b747c30a,x81,81,Glucose Oxidase + Glutathione Peroxidase,Glutathione Peroxidase,Glucose Oxidase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,GFN2 deep,1.2497429645354714,0.0,-2.9027834599219204,3.904509211252844,5,5,0.769251122091527,0.0496986009767073
bb8e562b_catalase,bb8e562b,x81,81,Catalase + Oxidase,Catalase,Oxidase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,First pass,1.2609819735328074,2.5506634086546,2.5506634086546,2.5506634086546,5,5,0.7690774546335157,0.049681428230567
bb8e562b_oxidase,bb8e562b,x81,81,Catalase + Oxidase,Oxidase,Catalase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,First pass,-0.3816261908282286,0.0,-3.3954691634030496,3.726832083945282,5,5,0.7690774546335157,0.049681428230567
be9451f8_glucose_oxidase,be9451f8,x81,81,Glucose Oxidase + Peroxidase,Glucose Oxidase,Peroxidase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,GFN2 deep,-0.1236731612887069,0.0254756038775667,-0.453131888585176,1.926343357506994,5,5,0.7689525428337999,0.0421565078069852
be9451f8_peroxidase,be9451f8,x81,81,Glucose Oxidase + Peroxidase,Peroxidase,Glucose Oxidase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,GFN2 deep,0.2650180474188346,1.1316636978049246,-2.9041093974306023,4.035773095235527,5,5,0.7689525428337999,0.0421565078069852
c2e06ea5_catalase,c2e06ea5,x81,81,Catalase + Peroxidase,Catalase,Peroxidase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,First pass,1.2609819735328074,2.55066328828525,2.55066328828525,2.55066328828525,5,5,0.7690774546335157,0.049681428230567
c2e06ea5_peroxidase,c2e06ea5,x81,81,Catalase + Peroxidase,Peroxidase,Catalase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,GFN2 deep,0.9417529278030088,0.0,-4.761161642694333,4.761161642694333,5,5,0.7690774546335157,0.049681428230567
c462dc2f_glutathione_peroxidase,c462dc2f,x81,81,Glutathione Peroxidase + Oxidase,Glutathione Peroxidase,Oxidase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,GFN1 SCF fallback,2.18650368634826,4.434774351254418,1.8454685609021908,4.434774351254418,5,5,0.7637667729725313,0.0486460535658956
c462dc2f_oxidase,c462dc2f,x81,81,Glutathione Peroxidase + Oxidase,Oxidase,Glutathione Peroxidase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,First pass,-0.7815190994770091,0.0,-0.1602134175259379,0.530929191172163,5,5,0.7637667729725313,0.0486460535658956
c6a40341_glucose_oxidase,c6a40341,x81,81,Glucose Oxidase + Oxidase,Glucose Oxidase,Oxidase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,First pass,-0.0759343134075152,0.0,-0.4355382855569587,2.1949192569072693,5,5,0.769251122091527,0.0496986009767073
c6a40341_oxidase,c6a40341,x81,81,Glucose Oxidase + Oxidase,Oxidase,Glucose Oxidase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,First pass,-0.3825420900652716,0.0,-3.3767568601251696,3.710314093848865,5,5,0.769251122091527,0.0496986009767073
d15b087a_glutathione_peroxidase,d15b087a,x81,81,Glutathione Peroxidase + Oxidase,Glutathione Peroxidase,Oxidase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,GFN2 deep,1.9278904485777275,4.4743208033141855,2.141481284585097,4.563942951624995,5,5,0.7641952426554254,0.0443565463594083
d15b087a_oxidase,d15b087a,x81,81,Glutathione Peroxidase + Oxidase,Oxidase,Glutathione Peroxidase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,First pass,-0.7816771208695172,0.0,-0.1701296920373352,0.5396602043315397,5,5,0.7641952426554254,0.0443565463594083
d81cfa42_oxidase,d81cfa42,x81,81,Oxidase + Peroxidase,Oxidase,Peroxidase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,First pass,-1.2846777386303074,0.0,-1.1292136307138207,1.4262272955193112,5,5,0.7643753592740308,0.0478102105622102
d81cfa42_peroxidase,d81cfa42,x81,81,Oxidase + Peroxidase,Peroxidase,Oxidase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,GFN2 deep,0.263041979791069,1.1373680852389043,-2.895389071787122,4.032757157026026,5,5,0.7643753592740308,0.0478102105622102
e572916b_glucose_oxidase,e572916b,x81,81,Glucose Oxidase + Peroxidase,Glucose Oxidase,Peroxidase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,GFN2 deep,0.3229150772669982,0.0,-2.11486876365052,2.927340264605391,5,5,0.7749791981106524,0.0284339402505746
e572916b_peroxidase,e572916b,x81,81,Glucose Oxidase + Peroxidase,Peroxidase,Glucose Oxidase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,GFN2 deep,0.2636476618235974,1.136388365545827,-2.8947986429375305,4.031187008483357,5,5,0.7749791981106524,0.0284339402505746
e6650af1_catalase,e6650af1,x81,81,Catalase + Glutathione Peroxidase,Catalase,Glutathione Peroxidase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,First pass,1.261255237064006,2.5299060115085013,2.5299060115085013,2.5299060115085013,5,5,0.7704636814974029,0.0481189856776892
e6650af1_glutathione_peroxidase,e6650af1,x81,81,Catalase + Glutathione Peroxidase,Glutathione Peroxidase,Catalase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,GFN2 deep,1.7853323914514476,4.114828645129819,2.3997881787518054,4.389677314161418,5,5,0.7704636814974029,0.0481189856776892
e98a6f21_glucose_oxidase,e98a6f21,x81,81,Glucose Oxidase + Oxidase,Glucose Oxidase,Oxidase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,GFN2 deep,-0.1236731612896164,0.0228028211099626,-0.4546643857224808,1.93851339097364,5,5,0.7689525428337999,0.0421565078069852
e98a6f21_oxidase,e98a6f21,x81,81,Glucose Oxidase + Oxidase,Oxidase,Glucose Oxidase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,First pass,-0.7815976715687611,0.0,-0.1745120339469394,0.5431533208775363,5,5,0.7689525428337999,0.0421565078069852
f27c9bfe_glutathione_peroxidase,f27c9bfe,x81,81,Glutathione Peroxidase + Peroxidase,Glutathione Peroxidase,Peroxidase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,GFN2 deep,1.8816231141267965,2.261082810269727,-1.077439766830139,5.433450862022255,5,5,0.7634359142388472,0.0497450287861546
f27c9bfe_peroxidase,f27c9bfe,x81,81,Glutathione Peroxidase + Peroxidase,Peroxidase,Glutathione Peroxidase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,GFN2 deep,0.9433980214394068,0.0,-4.762784302602995,4.762784302602995,5,5,0.7634359142388472,0.0497450287861546
fdfd6860_catalase,fdfd6860,x81,81,Catalase + Oxidase,Catalase,Oxidase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,First pass,1.2603850403795605,2.5259784222553208,2.5259784222553208,2.5259784222553208,5,5,0.7690542116744179,0.0387148067836487
fdfd6860_oxidase,fdfd6860,x81,81,Catalase + Oxidase,Oxidase,Catalase,independent separated,13.0,NS,75,x81_separated_d13.0_ns_a75,First pass,-0.7816528957137052,0.0,-0.1500881401411788,0.5219622225772582,5,5,0.7690542116744179,0.0387148067836487
00794632_glucose_oxidase,00794632,x97,97,Glucose Oxidase + Peroxidase,Glucose Oxidase,Peroxidase,independent separated,13.0,NS,105,x97_separated_d13.0_ns_a105,First pass,-0.3463260640999124,1.8095991852264888,-1.2747487688566252,3.91453342576915,5,5,0.7676261857102435,0.0426801136596372
00794632_peroxidase,00794632,x97,97,Glucose Oxidase + Peroxidase,Peroxidase,Glucose Oxidase,independent separated,13.0,NS,105,x97_separated_d13.0_ns_a105,First pass,0.8090207944524082,0.0,-1.37772734538612,1.37772734538612,5,5,0.7676261857102435,0.0426801136596372
022ccd24_glucose_oxidase,022ccd24,x97,97,Glucose Oxidase + Glutathione Peroxidase,Glucose Oxidase,Glutathione Peroxidase,independent separated,13.0,NS,105,x97_separated_d13.0_ns_a105,First pass,-0.3463260641030956,1.8095979518598144,-1.2713143263545137,3.9139851082368295,5,5,0.7676261857102435,0.0426801136596372
022ccd24_glutathione_peroxidase,022ccd24,x97,97,Glucose Oxidase + Glutathione Peroxidase,Glutathione Peroxidase,Glucose Oxidase,independent separated,13.0,NS,105,x97_separated_d13.0_ns_a105,GFN2 deep,1.8485854844357164,1.5920251150546392,1.5920251150546392,3.925648513645683,5,5,0.7676261857102435,0.0426801136596372
12abc2ab_glutathione_peroxidase,12abc2ab,x97,97,Glutathione Peroxidase + Oxidase,Glutathione Peroxidase,Oxidase,independent separated,13.0,NS,105,x97_separated_d13.0_ns_a105,GFN2 deep,2.713922089121752,0.5210196770740367,-0.6015366441752121,2.867572562266105,5,5,0.7608068068273703,0.0483567004558579
12abc2ab_oxidase,12abc2ab,x97,97,Glutathione Peroxidase + Oxidase,Oxidase,Glutathione Peroxidase,independent separated,13.0,NS,105,x97_separated_d13.0_ns_a105,First pass,-0.9042394702128148,0.0,-1.7623398728333086,1.7623398728333086,5,5,0.7608068068273703,0.0483567004558579
