profile_id,activity,topology,adsorption_energy_ev,activation_metric_ev
827a743e_peroxidase,Peroxidase,independent adjacent,0.2935033450069113,0.491919863030489
58cd660c_catalase,Catalase,bridged,0.2299073830054112,2.907849035110303
58cd660c_oxidase,Oxidase,bridged,-1.6481497498302815,0.0
644a5e9e_catalase,Catalase,bridged,0.2006642295000347,2.358709265824473
8f21a96c_catalase,Catalase,bridged,0.2221059582884663,1.8557801706601824
8f21a96c_peroxidase,Peroxidase,bridged,-0.7253429690658777,0.0
9034c955_peroxidase,Peroxidase,bridged,0.1174955040823988,0.0
dcdce03b_oxidase,Oxidase,bridged,-0.9606806175656856,0.0
dcdce03b_peroxidase,Peroxidase,bridged,0.4942671198932657,0.0
ffb513b8_dnase,DNase,bridged,1.82354957660948,2.8916888151552484
ffb513b8_oxidase,Oxidase,bridged,-1.058308091304525,0.0
59355fe9_oxidase,Oxidase,independent adjacent,0.4671428943113369,0.0
59355fe9_peroxidase,Peroxidase,independent adjacent,0.1726301729559054,1.0969313623040762
9905dc81_glutathione_peroxidase,Glutathione Peroxidase,independent adjacent,1.83569339725409,2.513656454185366
9905dc81_oxidase,Oxidase,independent adjacent,0.9196337041207698,0.0
c1a8f5ff_glutathione_peroxidase,Glutathione Peroxidase,independent adjacent,1.8379241290217576,2.309906975739977
c1a8f5ff_peroxidase,Peroxidase,independent adjacent,0.1726301729559054,1.0970674749300997
2f771f22_glutathione_peroxidase,Glutathione Peroxidase,independent separated,2.664118172068356,3.3958343917838647
2f771f22_peroxidase,Peroxidase,independent separated,-0.552563124550943,2.052385889443485
2fd59fe4_glucose_oxidase,Glucose Oxidase,independent adjacent,0.0913114857228265,1.9217936049508355
2fd59fe4_glutathione_peroxidase,Glutathione Peroxidase,independent adjacent,0.6928743561074953,1.2722504969569854
41f9b430_catalase,Catalase,independent separated,0.3598293565378299,3.45607063919806
41f9b430_glutathione_peroxidase,Glutathione Peroxidase,independent separated,1.193456976323887,3.865855958657448
50b2bb19_oxidase,Oxidase,independent separated,-0.7222164338836592,0.0
50b2bb19_peroxidase,Peroxidase,independent separated,-0.5525631245513978,2.052244913079903
546a5ac5_glucose_oxidase,Glucose Oxidase,independent adjacent,0.0913114857232813,1.920176182999057
546a5ac5_oxidase,Oxidase,independent adjacent,-0.9419710230372402,0.1532668788504452
62533915_glutathione_peroxidase,Glutathione Peroxidase,independent adjacent,1.6215631453769674,1.4710165198075629
62533915_peroxidase,Peroxidase,independent adjacent,0.0975097160367113,1.3941411838986824
707ba750_catalase,Catalase,independent adjacent,0.2074747693336576,3.7559083450587423
707ba750_peroxidase,Peroxidase,independent adjacent,0.0966924826284412,1.393902903223534
743e7dc9_glutathione_peroxidase,Glutathione Peroxidase,independent adjacent,1.7183195057632474,2.4245307873707134
743e7dc9_oxidase,Oxidase,independent adjacent,-0.9423244291670017,0.3542351978394435
8384434b_catalase,Catalase,independent separated,0.3598293565360109,3.454696494541168
